LightValue,TempVal,Classifier
82,23.5,off
77,21.76,off
78,22.34,off
76,22.34,off
76,23.6,off
79,21.76,off
78,21.76,off
74,21.9,off
78,23.6,off
78,22.92,off
77,21.9,off
80,23.6,off
77,23.6,off
85,22.63,off
78,23.5,off
76,21.47,off
80,22.92,off
80,21.9,off
78,22.34,off
77,23.6,off
77,21.9,off
80,22.63,off
82,22.34,off
75,21.9,off
82,23.6,off
81,23.5,off
76,22.34,off
80,21.76,off
82,22.92,off
78,22.77,off
78,22.92,off
80,22.48,off
80,22.34,off
82,23.6,off
76,21.61,off
80,21.76,off
80,21.47,off
80,23.6,off
76,22.34,off
79,21.18,off
75,22.77,off
80,22.92,off
77,21.76,off
80,22.34,off
76,22.34,off
79,22.63,off
78,23.6,off
81,23.6,off
79,21.9,off
85,21.76,off
78,21.9,off
76,21.9,off
80,22.34,off
77,23.64,off
78,21.76,off
77,22.34,off
78,22.63,off
82,22.63,off
76,22.48,off
78,21.76,off
78,22.92,off
81,23.6,off
82,23.79,off
77,21.18,off
77,21.9,off
82,22.63,off
80,21.9,off
79,21.76,off
79,25.53,off
80,22.63,off
79,21.76,off
77,21.32,off
79,20.6,off
80,22.77,off
78,21.9,off
76,21.47,off
76,21.9,off
78,23.64,off
78,22.92,off
77,21.9,off
77,23.6,off
82,22.34,off
77,21.9,off
80,22.77,off
79,22.48,off
78,21.9,off
80,22.63,off
81,21.32,off
82,22.63,off
83,21.76,off
81,22.34,off
76,22.48,off
78,21.9,off
86,23.6,off
77,23.6,off
77,21.76,off
78,22.92,off
84,21.18,off
77,22.92,off
78,23.6,off
80,22.48,off
80,22.92,off
77,22.48,off
82,23.6,off
77,21.9,off
85,23.6,off
76,21.32,off
77,21.76,off
78,22.63,off
78,22.63,off
80,22.48,off
80,21.18,off
79,21.76,off
79,23.6,off
81,21.9,off
80,22.48,off
79,22.63,off
80,22.48,off
79,22.63,off
80,22.92,off
79,22.63,off
81,22.34,off
79,22.92,off
79,20.74,off
83,22.34,off
74,21.76,off
81,21.9,off
80,23.6,off
81,21.32,off
82,21.76,off
77,22.34,off
77,21.9,off
74,22.48,off
79,21.76,off
78,21.76,off
75,21.76,off
80,21.9,off
81,21.9,off
82,22.92,off
77,21.9,off
82,23.6,off
81,21.18,off
77,17.7,off
78,22.63,off
80,22.48,off
81,21.76,off
76,22.48,off
79,21.9,off
80,21.18,off
78,22.77,off
79,21.9,off
78,22.92,off
75,21.9,off
82,23.6,off
77,22.34,off
77,21.9,off
78,22.63,off
82,23.6,off
77,21.9,off
78,22.92,off
77,23.6,off
80,22.92,off
78,21.9,off
78,21.9,off
82,22.63,off
76,21.9,off
80,22.34,off
76,22.48,off
77,22.92,off
78,23.6,off
78,23.6,off
77,21.47,off
77,21.9,off
82,23.6,off
80,21.9,off
78,22.77,off
78,21.76,off
80,21.47,off
78,22.92,off
77,22.92,off
80,22.92,off
77,21.9,off
77,22.92,off
78,20.16,off
77,21.9,off
83,23.6,off
80,23.64,off
78,22.34,off
80,23.6,off
81,22.63,off
77,22.34,off
77,22.92,off
77,21.9,off
83,22.34,off
78,21.9,off
78,20.31,off
80,21.9,off
82,23.6,off
77,23.79,off
77,22.63,off
73,21.9,off
81,23.6,off
77,22.34,off
77,21.9,off
79,22.34,off
77,23.6,off
81,21.9,off
82,21.9,off
81,21.47,off
80,21.32,off
79,21.18,off
81,20.6,off
82,22.34,off
80,21.9,off
78,23.6,off
77,21.9,off
77,22.34,off
82,24.8,off
76,22.63,off
79,21.76,off
78,22.92,off
76,23.6,off
77,23.6,off
78,23.6,off
78,21.18,off
77,21.47,off
77,22.48,off
78,21.76,off
79,21.76,off
79,21.9,off
78,22.34,off
77,21.9,off
77,21.32,off
79,23.79,off
76,21.76,off
77,22.92,off
78,22.92,off
83,22.63,off
81,24.22,off
80,22.34,off
80,23.6,off
78,22.63,off
76,21.9,off
77,22.63,off
79,20.16,off
78,23.6,off
78,22.48,off
79,23.6,off
80,21.76,off
81,22.77,off
77,23.93,off
80,21.9,off
78,23.6,off
78,22.48,off
78,23.6,off
80,23.6,off
75,22.48,off
84,21.9,off
80,21.76,off
78,21.9,off
78,21.32,off
81,22.48,off
78,22.63,off
80,22.34,off
78,21.9,off
78,22.63,off
78,23.6,off
79,21.47,off
74,21.9,off
78,22.63,off
80,22.92,off
77,22.63,off
78,22.63,off
78,22.48,off
77,23.6,off
77,21.9,off
78,21.76,off
82,22.77,off
78,21.47,off
80,22.48,off
80,22.63,off
80,23.6,off
77,22.34,off
76,22.34,off
78,22.77,off
84,23.6,off
82,24.8,off
82,23.6,off
78,22.92,off
82,23.79,off
77,22.48,off
77,21.76,off
78,22.92,off
80,23.6,off
78,23.6,off
80,22.92,off
79,22.34,off
82,22.34,off
76,22.63,off
79,21.61,off
77,22.77,off
82,24.22,off
80,23.93,off
80,22.92,off
77,22.63,off
82,23.6,off
77,23.6,off
78,21.47,off
80,21.9,off
77,22.34,off
79,21.9,off
79,21.76,off
75,22.92,off
77,22.92,off
79,23.6,off
79,22.48,off
77,23.6,off
82,24.8,off
80,21.9,off
78,22.48,off
77,21.9,off
82,22.92,off
76,22.92,off
75,21.76,off
77,21.61,off
82,22.34,off
88,22.92,off
75,21.76,off
78,22.63,off
78,22.48,off
77,24.8,off
82,23.6,off
77,22.34,off
80,21.9,off
78,23.6,off
80,23.6,off
76,23.6,off
79,22.92,off
80,22.48,off
79,21.9,off
77,21.76,off
80,20.74,off
78,22.92,off
79,21.9,off
75,22.92,off
80,23.6,off
77,23.6,off
74,22.63,off
80,21.18,off
76,22.19,off
76,22.5,off
79,22.92,off
77,21.9,off
80,22.48,off
76,21.61,off
77,21.9,off
82,22.63,off
81,21.9,off
78,22.92,off
77,22.63,off
78,22.48,off
82,22.63,off
80,21.9,off
78,22.34,off
83,22.34,off
81,22.63,off
79,22.92,off
77,22.48,off
80,21.76,off
77,22.63,off
77,20.6,off
80,23.6,off
79,22.34,off
80,21.47,off
75,21.76,off
80,22.48,off
76,23.6,off
78,23.5,off
77,24.8,off
74,22.92,off
77,19.58,off
84,23.6,off
79,21.18,off
76,21.9,off
77,21.9,off
83,22.92,off
79,21.9,off
78,21.32,off
80,20.6,off
80,22.92,off
81,21.32,off
77,21.76,off
80,22.48,off
85,22.63,off
79,21.9,off
77,21.47,off
77,20.6,off
82,22.63,off
76,22.34,off
75,21.9,off
82,22.34,off
81,21.76,off
80,22.34,off
77,21.9,off
78,21.9,off
76,21.76,off
79,22.63,off
79,22.63,off
80,22.63,off
77,22.48,off
78,22.63,off
78,22.34,off
76,21.32,off
80,22.92,off
78,22.92,off
76,22.34,off
76,20.45,off
79,21.9,off
78,22.48,off
79,21.18,off
77,21.76,off
82,23.6,off
74,23.79,off
77,22.34,off
82,21.76,off
77,21.61,off
77,21.76,off
78,21.76,off
80,20.6,off
78,22.63,off
78,21.76,off
78,21.9,off
78,22.5,off
78,22.48,off
75,21.76,off
78,22.92,off
77,23.6,off
77,23.64,off
77,23.6,off
76,22.92,off
75,22.63,off
77,22.48,off
78,23.6,off
77,22.34,off
82,23.6,off
80,20.74,off
79,22.92,off
78,22.48,off
79,21.9,off
82,22.92,off
80,22.34,off
78,22.92,off
77,22.92,off
80,23.79,off
82,22.34,off
80,22.34,off
82,20.74,off
76,23.6,off
81,20.6,off
78,21.9,off
77,21.47,off
77,22.48,off
78,22.34,off
78,22.92,off
72,21.47,off
77,22.77,off
82,23.6,off
77,23.5,off
78,22.63,off
78,22.48,off
78,22.63,off
77,21.9,off
76,21.76,off
76,23.79,off
80,23.6,off
82,23.6,off
80,22.92,off
75,21.76,off
78,22.77,off
80,20.45,off
80,22.48,off
81,21.9,off
80,21.47,off
80,20.6,off
78,21.76,off
77,22.34,off
81,22.34,off
79,23.6,off
77,21.9,off
76,23.79,off
83,20.89,off
78,22.92,off
82,23.6,off
76,22.77,off
77,22.63,off
77,21.47,off
78,23.6,off
80,22.48,off
80,22.34,off
78,22.92,off
77,25.82,off
82,22.34,off
80,22.92,off
78,22.92,off
80,22.34,off
80,21.9,off
76,21.9,off
79,22.5,off
78,22.63,off
81,21.76,off
77,21.9,off
78,22.92,off
81,21.9,off
79,23.6,off
76,21.47,off
78,20.6,off
81,22.34,off
80,22.92,off
81,22.92,off
79,21.9,off
80,22.92,off
76,22.48,off
80,22.34,off
78,22.92,off
80,19.58,off
78,21.76,off
77,21.9,off
78,22.92,off
77,22.48,off
81,20.6,off
78,21.9,off
75,22.48,off
78,22.34,off
80,22.48,off
80,21.9,off
80,21.9,off
82,23.6,off
77,22.92,off
77,23.6,off
79,22.63,off
78,22.92,off
80,22.92,off
82,22.92,off
78,21.9,off
80,22.48,off
81,22.34,off
79,22.34,off
77,21.9,off
77,21.76,off
78,23.64,off
82,22.34,off
77,21.9,off
79,22.63,off
78,22.34,off
78,21.32,off
81,22.34,off
77,22.77,off
79,21.9,off
77,22.63,off
76,22.63,off
74,21.9,off
78,22.92,off
76,23.6,off
77,21.61,off
78,20.6,off
79,23.6,off
77,22.34,off
80,21.9,off
78,21.76,off
75,22.63,off
81,21.9,off
77,22.92,off
80,22.34,off
79,22.34,off
80,21.9,off
78,22.92,off
77,22.77,off
78,21.9,off
82,21.9,off
79,22.34,off
80,22.92,off
79,22.48,off
80,21.76,off
77,19.44,off
80,23.6,off
82,22.63,off
77,21.9,off
80,21.9,off
77,21.9,off
80,22.5,off
78,22.48,off
76,21.9,off
78,22.5,off
78,22.92,off
76,21.9,off
78,22.63,off
80,23.64,off
76,21.32,off
80,21.9,off
78,22.5,off
78,21.76,off
80,21.9,off
79,22.48,off
79,20.6,off
83,21.76,off
77,21.9,off
83,22.34,off
82,23.6,off
81,23.6,off
78,23.6,off
79,22.48,off
80,20.31,off
79,24.22,off
80,22.92,off
79,23.6,off
80,23.6,off
77,21.47,off
77,22.92,off
84,21.18,off
82,21.32,off
78,23.6,off
78,21.9,off
80,21.76,off
78,21.76,off
76,19.58,off
79,22.77,off
78,22.34,off
81,20.74,off
77,21.47,off
79,20.74,off
82,21.76,off
80,21.76,off
77,23.6,off
79,20.74,off
79,23.6,off
83,22.34,off
80,21.9,off
80,24.8,off
79,22.92,off
78,20.6,off
80,22.92,off
80,23.6,off
78,22.34,off
77,21.9,off
77,21.18,off
82,23.6,off
80,21.9,off
78,22.63,off
78,21.32,off
75,21.9,off
77,21.9,off
78,23.6,off
77,21.76,off
77,22.92,off
78,21.9,off
76,21.76,off
79,22.5,off
80,22.34,off
77,21.9,off
78,21.47,off
78,21.32,off
79,21.9,off
81,21.9,off
80,21.9,off
80,23.79,off
81,23.6,off
78,21.9,off
78,22.34,off
77,22.48,off
79,22.34,off
78,22.92,off
77,22.48,off
81,21.9,off
80,22.34,off
80,22.92,off
77,22.92,off
80,22.48,off
79,23.6,off
78,22.48,off
78,22.92,off
76,21.18,off
74,21.9,off
75,22.63,off
78,23.6,off
80,21.76,off
78,22.77,off
79,21.76,off
75,21.18,off
80,22.92,off
83,22.77,off
79,21.9,off
81,22.34,off
76,21.61,off
77,22.77,off
78,21.9,off
79,21.9,off
79,22.34,off
78,22.63,off
80,23.6,off
80,22.63,off
78,22.92,off
77,23.6,off
76,23.6,off
78,21.76,off
80,22.34,off
75,22.48,off
78,22.34,off
76,22.92,off
80,25.9,off
78,22.92,off
75,22.63,off
77,22.92,off
76,24.8,off
78,22.48,off
80,21.9,off
77,26.11,off
74,23.5,off
80,21.76,off
80,21.9,off
79,21.76,off
78,21.9,off
77,21.61,off
77,20.74,off
82,22.92,off
77,21.9,off
80,23.6,off
79,21.76,off
80,21.47,off
78,22.34,off
77,23.6,off
81,21.32,off
80,21.76,off
79,21.32,off
79,22.34,off
78,23.6,off
82,21.76,off
77,22.5,off
80,23.6,off
76,22.48,off
81,22.63,off
78,21.18,off
77,20.74,off
76,21.9,off
78,23.5,off
75,21.9,off
79,22.34,off
76,23.5,off
78,21.9,off
78,21.18,off
76,22.63,off
74,21.47,off
77,21.9,off
74,21.76,off
80,21.18,off
79,21.18,off
78,21.76,off
75,21.9,off
74,22.92,off
77,20.74,off
78,21.47,off
79,22.34,off
82,22.63,off
80,22.48,off
78,22.92,off
77,21.9,off
80,22.63,off
80,21.76,off
80,20.74,off
80,21.32,off
83,21.76,off
79,21.18,off
76,21.9,off
77,22.63,off
82,23.6,off
77,22.63,off
77,22.63,off
80,22.63,off
80,21.9,off
79,21.76,off
80,22.34,off
73,23.6,off
80,21.76,off
77,20.6,off
78,21.9,off
82,22.63,off
75,19.44,off
77,22.63,off
80,21.47,off
78,22.34,off
77,21.18,off
80,21.9,off
82,21.76,off
80,20.74,off
78,22.92,off
79,21.9,off
82,20.74,off
81,22.34,off
80,22.63,off
80,20.89,off
77,21.47,off
82,22.63,off
78,22.34,off
76,20.74,off
76,21.9,off
76,22.34,off
77,21.32,off
76,20.2,off
77,21.9,off
80,22.48,off
80,22.34,off
78,22.48,off
80,21.61,off
79,22.19,off
80,22.92,off
80,22.92,off
80,21.47,off
81,22.34,off
79,22.34,off
80,22.63,off
77,21.9,off
80,22.92,off
76,21.9,off
78,22.34,off
76,21.9,off
79,22.92,off
74,23.6,off
80,21.32,off
76,22.34,off
78,22.34,off
80,22.92,off
77,22.48,off
78,22.48,off
73,22.5,off
77,22.34,off
78,22.63,off
78,23.6,off
76,23.6,off
80,23.93,off
79,21.9,off
77,22.63,off
78,22.63,off
78,22.92,off
77,21.47,off
80,21.9,off
77,19.58,off
80,21.76,off
80,22.34,off
77,22.34,off
78,22.92,off
76,21.76,off
77,20.74,off
78,22.63,off
79,21.9,off
76,21.61,off
76,22.63,off
78,21.9,off
73,20.74,off
75,21.9,off
82,22.34,off
76,21.32,off
77,21.76,off
82,22.5,off
72,21.61,off
76,21.9,off
78,21.76,off
78,22.48,off
76,21.47,off
80,22.34,off
77,23.64,off
76,21.76,off
81,21.9,off
82,22.34,off
80,21.76,off
80,21.9,off
77,22.34,off
82,21.9,off
77,20.74,off
81,22.63,off
78,22.34,off
77,21.9,off
81,21.9,off
77,21.76,off
77,21.9,off
80,21.9,off
79,21.76,off
80,22.48,off
79,22.63,off
80,24.8,off
79,21.18,off
79,21.76,off
78,22.92,off
80,21.9,off
80,21.76,off
80,22.77,off
76,21.32,off
77,21.18,off
77,22.63,off
80,22.48,off
80,22.48,off
78,22.34,off
80,22.34,off
75,22.34,off
78,21.47,off
82,21.76,off
79,22.48,off
82,21.9,off
77,21.9,off
78,21.76,off
80,21.9,off
78,22.92,off
80,22.48,off
78,21.9,off
77,22.92,off
76,21.9,off
80,22.34,off
77,21.61,off
77,22.63,off
83,22.92,off
76,21.9,off
78,22.34,off
80,21.32,off
81,21.9,off
78,22.34,off
77,21.9,off
78,22.92,off
80,22.92,off
76,21.9,off
79,22.34,off
77,22.48,off
80,21.9,off
77,21.3,off
84,21.9,off
77,21.61,off
78,21.9,off
83,22.63,off
81,22.34,off
79,22.34,off
79,20.2,off
82,21.9,off
80,21.76,off
80,21.9,off
79,20.74,off
82,21.76,off
77,21.9,off
78,21.76,off
77,21.76,off
79,22.63,off
78,21.18,off
73,21.76,off
80,22.92,off
77,23.79,off
78,21.76,off
78,22.34,off
75,22.92,off
76,23.64,off
77,21.9,off
77,22.63,off
80,22.63,off
80,21.61,off
85,22.34,off
78,22.48,off
78,21.9,off
86,22.92,off
80,21.47,off
78,22.92,off
77,21.76,off
85,21.18,off
80,22.92,off
80,20.2,off
82,22.34,off
78,21.9,off
79,22.63,off
82,20.89,off
78,21.47,off
80,21.9,off
80,22.48,off
80,22.48,off
81,21.9,off
77,21.61,off
80,21.9,off
80,21.18,off
80,22.63,off
82,21.76,off
76,22.92,off
82,22.63,off
81,22.63,off
78,21.76,off
79,21.76,off
80,20.6,off
78,23.6,off
79,22.34,off
81,20.74,off
77,23.64,off
81,21.9,off
78,22.48,off
78,21.18,off
77,21.18,off
78,22.63,off
78,22.34,off
77,21.18,off
77,21.9,off
79,22.63,off
82,23.5,off
83,22.92,off
79,21.9,off
79,20.6,off
78,21.76,off
78,21.47,off
79,22.5,off
83,21.76,off
78,20.74,off
81,22.34,off
80,23.6,off
81,21.9,off
78,21.76,off
77,21.9,off
78,21.76,off
80,23.6,off
76,22.63,off
78,22.63,off
78,21.9,off
78,20.74,off
77,21.9,off
82,21.76,off
81,21.76,off
80,21.47,off
77,22.63,off
78,22.92,off
77,22.48,off
77,22.34,off
79,21.9,off
77,23.5,off
82,22.92,off
77,21.18,off
79,21.47,off
79,22.92,off
77,21.18,off
77,21.9,off
82,22.34,off
77,22.48,off
77,21.76,off
81,22.92,off
76,21.9,off
78,24.22,off
81,21.18,off
78,21.9,off
75,23.6,off
76,21.76,off
77,22.34,off
82,23.6,off
81,21.32,off
85,22.63,off
79,23.6,off
81,21.9,off
80,22.34,off
84,21.9,off
78,21.76,off
81,22.48,off
82,22.92,off
80,21.9,off
80,21.9,off
80,22.34,off
79,22.48,off
78,21.9,off
78,19.58,off
80,22.48,off
75,21.76,off
73,21.9,off
75,17.99,off
79,22.34,off
74,22.48,off
80,23.6,off
78,22.34,off
77,21.9,off
81,21.9,off
76,21.9,off
79,21.76,off
79,22.92,off
77,23.6,off
77,22.19,off
78,22.34,off
78,22.48,off
79,21.9,off
82,22.63,off
77,21.76,off
77,23.5,off
80,21.47,off
81,21.9,off
80,22.92,off
79,22.63,off
79,21.76,off
79,21.76,off
80,22.5,off
75,21.18,off
79,24.22,off
78,19.44,off
72,22.92,off
80,21.32,off
80,21.47,off
76,21.18,off
73,21.9,off
80,21.76,off
76,21.76,off
76,22.34,off
82,22.92,off
78,21.3,off
78,22.34,off
79,21.32,off
77,22.34,off
81,24.66,off
88,21.76,off
80,21.47,off
80,21.32,off
76,21.47,off
81,21.47,off
79,21.18,off
81,21.47,off
81,22.34,off
82,22.34,off
81,21.76,off
78,21.9,off
75,21.9,off
79,20.89,off
81,21.76,off
90,22.92,off
77,21.9,off
78,21.47,off
78,22.34,off
77,21.76,off
81,19.58,off
81,21.76,off
78,22.5,off
80,21.76,off
81,21.9,off
76,22.48,off
79,21.47,off
78,21.76,off
80,22.77,off
84,21.9,off
76,21.9,off
78,21.9,off
80,21.9,off
76,21.76,off
82,22.92,off
77,21.47,off
86,22.34,off
77,22.63,off
79,20.74,off
79,21.76,off
79,22.34,off
76,21.9,off
81,21.18,off
72,21.76,off
79,21.9,off
78,21.9,off
77,22.48,off
76,23.6,off
82,22.63,off
77,21.76,off
79,21.47,off
79,21.18,off
78,21.76,off
78,22.92,off
78,21.47,off
74,22.34,off
76,22.92,off
76,23.6,off
78,20.74,off
78,21.9,off
80,21.76,off
76,21.9,off
73,21.76,off
78,19.58,off
81,22.34,off
81,19.58,off
77,17.99,off
81,18.28,off
78,22.34,off
80,15.37,off
77,17.7,off
81,18.28,off
80,22.48,off
80,16.1,off
78,17.7,off
78,15.52,off
82,21.76,off
80,16.1,off
78,20.74,off
80,15.52,off
81,22.34,off
81,17.26,off
78,15.95,off
78,18.42,off
78,22.63,off
80,17.12,off
77,21.61,off
73,21.9,off
80,23.79,off
80,14.94,off
80,17.12,off
79,16.1,off
79,22.92,off
74,17.26,off
80,15.66,off
82,14.21,off
73,21.9,off
79,15.66,off
79,15.95,off
80,15.37,off
80,14.94,off
79,14.79,off
78,13.34,off
82,15.66,off
82,16.68,off
83,13.63,off
80,13.63,off
80,14.79,off
81,22.92,off
79,13.2,off
77,16.1,off
77,13.78,off
78,21.9,off
80,13.78,off
77,13.78,off
79,13.5,off
81,16.1,off
79,23.6,off
78,13.5,off
77,13.78,off
80,14.94,off
78,15.8,off
76,14.5,off
83,18.28,off
82,13.78,off
73,13.78,off
81,14.79,off
82,14.5,off
81,22.48,off
78,16.1,off
78,15.95,off
80,14.94,off
83,17.12,off
82,17.12,off
78,15.8,off
82,17.26,off
73,16.1,off
80,18.13,off
79,17.12,off
80,16.68,off
82,21.76,off
78,17.26,off
81,17.26,off
78,17.7,off
76,16.1,off
79,17.26,off
80,14.79,off
80,17.12,off
82,22.34,off
81,21.9,off
80,13.2,off
75,17.26,off
78,17.99,off
78,17.84,off
80,18.42,off
78,19.15,off
80,21.76,off
76,18.42,off
82,19.15,off
81,17.12,off
79,19.44,off
78,20.6,off
82,20.16,off
80,20.45,off
79,19.58,off
77,18.42,off
77,19.58,off
79,20.31,off
77,19.15,off
80,19.44,off
79,20.6,off
76,17.84,off
80,21.9,off
78,21.18,off
75,20.6,off
78,19.58,off
75,20.31,off
79,20.31,off
79,20.2,off
82,19.44,off
77,21.32,off
72,21.9,off
78,20.6,off
80,20.6,off
76,20.6,off
77,20.74,off
78,21.76,off
77,21.18,off
77,20.6,off
80,19.44,off
82,20.89,off
80,21.47,off
82,21.18,off
80,21.3,off
80,22.34,off
78,20.74,off
77,22.48,off
78,21.18,off
77,21.18,off
80,21.9,off
80,21.32,off
75,21.18,off
80,21.18,off
80,21.18,off
85,20.6,off
82,22.34,off
77,21.32,off
80,20.45,off
82,21.76,off
81,20.74,off
74,22.34,off
80,21.9,off
77,21.9,off
76,21.76,off
80,19.58,off
83,21.18,off
79,22.34,off
80,21.18,off
80,21.76,off
79,21.47,off
80,22.34,off
81,21.76,off
82,21.76,off
79,21.9,off
80,22.5,off
81,20.6,off
80,21.9,off
81,21.9,off
78,23.6,off
76,21.32,off
77,21.9,off
77,21.76,off
78,21.76,off
80,21.18,off
78,20.74,off
79,22.48,off
77,21.9,off
78,21.76,off
77,20.6,off
77,21.47,off
81,21.32,off
79,21.9,off
76,20.2,off
81,21.47,off
80,22.34,off
78,21.9,off
82,22.19,off
78,21.32,off
78,21.18,off
80,21.76,off
80,21.18,off
80,21.9,off
77,21.32,off
77,21.61,off
80,21.76,off
77,21.9,off
80,20.6,off
78,22.48,off
80,21.9,off
82,21.9,off
80,21.76,off
77,21.9,off
81,20.31,off
77,21.47,off
77,21.9,off
82,22.92,off
77,20.74,off
81,22.63,off
80,21.9,off
80,22.34,off
80,21.76,off
80,21.9,off
80,22.34,off
79,21.18,off
78,17.12,off
78,22.48,off
80,21.9,off
78,16.1,off
82,20.89,off
79,21.9,off
82,22.34,off
76,13.34,off
79,21.18,off
80,22.34,off
82,22.34,off
81,21.47,off
82,20.74,off
77,21.9,off
79,21.76,off
82,20.6,off
80,20.6,off
78,22.5,off
78,21.9,off
79,12.47,off
80,22.34,off
76,21.18,off
77,21.76,off
80,22.63,off
78,22.34,off
76,21.9,off
78,22.48,off
80,21.9,off
79,22.34,off
82,22.34,off
81,22.34,off
78,20.74,off
78,15.95,off
81,20.74,off
81,22.63,off
78,21.32,off
73,21.18,off
83,21.9,off
82,21.9,off
79,18.28,off
83,21.9,off
77,22.19,off
81,21.76,off
79,21.76,off
77,21.9,off
78,21.32,off
77,21.9,off
80,20.74,off
76,22.48,off
78,21.9,off
78,22.34,off
82,21.76,off
80,21.9,off
77,22.48,off
77,21.47,off
78,23.6,off
82,21.9,off
80,22.63,off
80,22.92,off
80,21.9,off
81,22.92,off
78,23.21,off
81,22.63,off
80,21.9,off
80,20.74,off
81,22.34,off
80,21.9,off
80,21.76,off
80,20.6,off
81,21.9,off
81,21.18,off
82,21.9,off
77,21.18,off
78,21.9,off
78,23.5,off
78,23.6,off
77,21.9,off
80,21.9,off
80,21.9,off
80,21.32,off
80,21.9,off
80,21.9,off
78,23.79,off
78,21.76,off
81,21.61,off
78,21.76,off
80,21.32,off
81,21.76,off
77,23.6,off
79,21.76,off
83,22.34,off
77,22.34,off
73,19.44,off
78,21.76,off
78,22.34,off
80,21.9,off
82,20.74,off
77,21.9,off
80,22.34,off
78,22.48,off
82,21.61,off
82,21.76,off
80,21.61,off
80,21.47,off
77,20.16,off
84,21.9,off
80,22.34,off
80,21.9,off
82,21.76,off
80,21.9,off
77,21.76,off
79,20.6,off
80,22.63,off
79,22.77,off
77,21.9,off
78,22.63,off
82,22.34,off
76,22.48,off
79,22.92,off
80,23.5,off
82,22.48,off
81,21.32,off
80,21.32,off
81,21.3,off
78,21.9,off
80,21.32,off
86,21.9,off
80,21.61,off
79,22.92,off
81,21.32,off
78,22.5,off
82,23.79,off
81,21.76,off
82,21.76,off
77,21.18,off
80,21.9,off
79,22.48,off
81,22.92,off
81,21.9,off
82,21.18,off
76,20.89,off
80,23.6,off
78,20.16,off
80,22.34,off
80,21.76,off
76,22.48,off
77,21.32,off
82,22.63,off
75,21.9,off
80,21.18,off
80,21.76,off
83,22.48,off
77,22.48,off
81,21.9,off
81,21.9,off
78,22.34,off
84,22.48,off
80,22.92,off
79,21.9,off
80,22.5,off
78,20.6,off
80,20.74,off
80,21.76,off
77,21.32,off
74,21.76,off
80,22.63,off
80,20.6,off
80,21.9,off
77,21.9,off
78,22.34,off
79,23.6,off
78,21.76,off
77,21.61,off
77,22.34,off
78,22.63,off
81,22.34,off
77,21.9,off
78,20.74,off
79,20.89,off
81,21.47,off
82,21.18,off
77,22.63,off
79,21.32,off
80,22.92,off
77,21.32,off
80,21.9,off
78,21.18,off
80,22.34,off
77,21.9,off
80,21.76,off
80,21.76,off
77,23.6,off
79,20.74,off
79,21.76,off
80,22.34,off
78,21.9,off
78,22.63,off
78,21.18,off
77,22.48,off
79,21.76,off
79,22.34,off
77,21.32,off
78,21.32,off
80,21.47,off
78,22.34,off
76,22.92,off
77,21.47,off
80,21.76,off
81,20.45,off
78,22.63,off
80,21.9,off
80,22.48,off
79,20.6,off
79,21.9,off
82,22.63,off
81,21.9,off
78,21.76,off
80,21.76,off
78,21.9,off
77,21.18,off
80,21.9,off
83,21.9,off
78,21.76,off
80,21.9,off
81,21.47,off
80,21.32,off
78,21.9,off
82,21.76,off
77,21.9,off
78,22.34,off
82,22.34,off
79,20.74,off
81,20.74,off
80,21.76,off
81,21.76,off
76,21.32,off
79,21.9,off
78,21.76,off
76,21.9,off
78,22.92,off
80,21.76,off
76,21.9,off
80,21.9,off
77,22.48,off
78,21.9,off
79,21.47,off
79,21.76,off
79,21.76,off
76,20.6,off
79,19.15,off
82,22.34,off
81,20.2,off
81,21.9,off
80,20.89,off
75,21.9,off
76,21.47,off
79,20.74,off
80,22.63,off
78,22.48,off
80,21.9,off
82,23.6,off
79,20.74,off
80,21.9,off
77,24.8,off
81,21.76,off
77,22.34,off
76,21.76,off
82,24.51,off
82,21.47,off
83,21.18,off
81,22.63,off
81,20.6,off
78,20.74,off
85,21.9,off
81,20.74,off
79,20.74,off
78,21.76,off
81,21.76,off
82,21.76,off
78,21.47,off
79,21.76,off
78,20.74,off
80,22.48,off
78,22.34,off
78,21.32,off
77,21.76,off
78,21.76,off
78,22.92,off
80,22.48,off
74,21.9,off
77,21.76,off
79,22.34,off
77,21.76,off
76,21.76,off
78,22.34,off
81,22.34,off
77,22.34,off
77,22.63,off
78,22.92,off
81,21.18,off
80,21.47,off
78,21.18,off
80,21.9,off
80,22.63,off
80,21.18,off
81,21.9,off
80,21.9,off
78,22.5,off
78,21.76,off
80,22.63,off
78,21.32,off
82,22.48,off
81,21.76,off
80,21.76,off
80,22.34,off
73,21.9,off
78,21.9,off
78,22.92,off
78,22.48,off
78,22.63,off
78,21.32,off
77,21.9,off
81,21.9,off
77,21.47,off
81,21.32,off
79,21.76,off
77,21.47,off
80,20.74,off
82,22.63,off
76,21.18,off
82,21.76,off
80,21.32,off
77,20.74,off
81,21.76,off
81,21.18,off
80,20.74,off
80,21.76,off
79,22.63,off
82,21.47,off
81,22.48,off
88,22.5,off
80,21.76,off
82,23.6,off
78,21.32,off
81,21.32,off
82,22.63,off
76,21.61,off
78,21.32,off
81,21.32,off
78,22.34,off
80,21.76,off
78,22.63,off
78,22.34,off
80,21.47,off
77,21.9,off
78,21.76,off
79,21.47,off
78,21.9,off
78,22.48,off
77,21.76,off
82,22.34,off
80,21.9,off
82,21.76,off
80,21.9,off
78,21.18,off
